mag_id,magnitude,base_cfg,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
S4,0.20,centrist,C_PP,26,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,26,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,27,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,27,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,27,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,27,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,27,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,28,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,A,28,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,28,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,28,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,28,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,29,0.017256,0.860567,0.848681,1.537498
S4,0.20,centrist,A,29,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,29,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,29,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,29,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,30,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,A,30,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,30,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,30,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,30,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,31,0.353842,1.092413,0.848681,1.537498
S4,0.20,centrist,A,31,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,31,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,31,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,31,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,32,0.000000,0.833171,0.848681,1.537498
S4,0.20,centrist,A,32,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,32,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,32,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,32,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,33,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,A,33,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,33,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,33,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,33,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,34,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,34,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,34,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,34,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,34,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,35,0.000000,0.823140,0.848681,1.537498
S4,0.20,centrist,A,35,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,35,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,35,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,35,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,36,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,36,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,36,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,36,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,36,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,37,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,A,37,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,37,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,37,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,37,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,38,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,38,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,38,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,38,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,38,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,39,0.000000,0.782774,0.848681,1.537498
S4,0.20,centrist,A,39,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,39,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,39,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,39,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,40,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,A,40,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,40,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,40,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,40,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,41,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,41,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,41,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,41,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,41,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,42,0.000000,0.789284,0.848681,1.537498
S4,0.20,centrist,A,42,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,42,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,42,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,42,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,43,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,A,43,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,43,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,43,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,43,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,44,0.000000,0.688188,0.848681,1.537498
S4,0.20,centrist,A,44,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,44,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,44,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,44,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,45,0.047550,0.881434,0.848681,1.537498
S4,0.20,centrist,A,45,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,45,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,45,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,45,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,46,0.000000,0.711174,0.848681,1.537498
S4,0.20,centrist,A,46,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,46,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,46,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,46,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,47,0.000000,0.845510,0.848681,1.537498
S4,0.20,centrist,A,47,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,47,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,47,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,47,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,48,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,A,48,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,48,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,48,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,48,1.000000,1.537498,0.848681,1.537498
S4,0.20,centrist,Z,49,0.000000,0.711174,0.848681,1.537498
S4,0.20,centrist,A,49,0.064236,0.892928,0.848681,1.537498
S4,0.20,centrist,C_CN,49,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,C_PP,49,0.436981,1.149681,0.848681,1.537498
S4,0.20,centrist,D,49,1.000000,1.537498,0.848681,1.537498
S1,0.01,off_axis,Z,0,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,0,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,0,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,0,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,0,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,1,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,1,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,1,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,1,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,1,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,2,0.000000,0.789154,0.825881,0.949681
S1,0.01,off_axis,A,2,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,2,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,2,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,2,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,3,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,3,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,3,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,3,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,3,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,4,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,4,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,4,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,4,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,4,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,5,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,5,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,5,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,5,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,5,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,6,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,6,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,6,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,6,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,6,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,7,0.448735,0.881434,0.825881,0.949681
S1,0.01,off_axis,A,7,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,7,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,7,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,7,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,8,0.448735,0.881434,0.825881,0.949681
S1,0.01,off_axis,A,8,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,8,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,8,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,8,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,9,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,9,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,9,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,9,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,9,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,10,0.448735,0.881434,0.825881,0.949681
S1,0.01,off_axis,A,10,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,10,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,10,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,10,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,11,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,11,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,11,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,11,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,11,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,12,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,12,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,12,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,12,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,12,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,13,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,13,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,13,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,13,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,13,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,14,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,14,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,14,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,14,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,14,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,15,0.000000,0.743062,0.825881,0.949681
S1,0.01,off_axis,A,15,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,15,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,15,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,15,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,16,0.051068,0.832203,0.825881,0.949681
S1,0.01,off_axis,A,16,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,16,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,16,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,16,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,17,0.448735,0.881434,0.825881,0.949681
S1,0.01,off_axis,A,17,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,17,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,17,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,17,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,18,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,18,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,18,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,18,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,18,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,19,0.159504,0.845628,0.825881,0.949681
S1,0.01,off_axis,A,19,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,19,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,19,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,19,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,20,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,20,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,20,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,20,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,20,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,21,0.333940,0.867223,0.825881,0.949681
S1,0.01,off_axis,A,21,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,21,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,21,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,21,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,22,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,22,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,22,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,22,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,22,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,23,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,23,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,23,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,23,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,23,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,24,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,24,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,24,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,24,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,24,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,25,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,25,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,25,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,25,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,25,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,26,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,26,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,26,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,26,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,26,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,27,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,27,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,27,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,27,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,27,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,28,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,28,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,28,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,28,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,28,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,29,0.280178,0.860567,0.825881,0.949681
S1,0.01,off_axis,A,29,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,29,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,29,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,29,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,30,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,30,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,30,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,30,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,30,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,31,0.618194,0.902413,0.825881,0.949681
S1,0.01,off_axis,A,31,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,31,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,31,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,31,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,32,0.139660,0.843171,0.825881,0.949681
S1,0.01,off_axis,A,32,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,32,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,32,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,32,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,33,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,33,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,33,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,33,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,33,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,34,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,34,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,34,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,34,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,34,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,35,0.000000,0.823140,0.825881,0.949681
S1,0.01,off_axis,A,35,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,35,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,35,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,35,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,36,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,36,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,36,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,36,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,36,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,37,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,37,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,37,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,37,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,37,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,38,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,38,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,38,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,38,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,38,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,39,0.000000,0.782774,0.825881,0.949681
S1,0.01,off_axis,A,39,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,39,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,39,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,39,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,40,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,40,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,40,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,40,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,40,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,41,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,41,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,41,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,41,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,41,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,42,0.000000,0.789284,0.825881,0.949681
S1,0.01,off_axis,A,42,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,42,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,42,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,42,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,43,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,A,43,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,43,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,43,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,43,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,44,0.000000,0.688188,0.825881,0.949681
S1,0.01,off_axis,A,44,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,44,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,44,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,44,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,45,0.448735,0.881434,0.825881,0.949681
S1,0.01,off_axis,A,45,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,45,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,45,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,45,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,46,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,46,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,46,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,46,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,46,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,47,0.158554,0.845510,0.825881,0.949681
S1,0.01,off_axis,A,47,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,47,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,47,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,47,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,48,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,A,48,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,48,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,48,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,48,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,Z,49,0.000000,0.711174,0.825881,0.949681
S1,0.01,off_axis,A,49,0.541572,0.892928,0.825881,0.949681
S1,0.01,off_axis,C_CN,49,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,C_PP,49,1.000000,0.949681,0.825881,0.949681
S1,0.01,off_axis,D,49,1.000000,0.949681,0.825881,0.949681
S2,0.05,off_axis,Z,0,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,A,0,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,0,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,0,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,D,0,1.000000,1.016300,0.830681,1.016300
S2,0.05,off_axis,Z,1,0.000000,0.711174,0.830681,1.016300
S2,0.05,off_axis,A,1,0.335346,0.892928,0.830681,1.016300
S2,0.05,off_axis,C_CN,1,0.641099,0.949681,0.830681,1.016300
S2,0.05,off_axis,C_PP,1,0.641099,0.949681,0.830681,1.016300
