dist_id,dist_label,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle,minority_welfare
P3,bimodal_asym,off_axis,A,14,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,14,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,14,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,14,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,15,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,15,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,15,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,15,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,15,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,16,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,16,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,16,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,16,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,16,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,17,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,17,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,17,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,17,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,17,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,18,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,18,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,18,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,18,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,18,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,19,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,19,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,19,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,19,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,19,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,20,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,20,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,20,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,20,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,20,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,21,0.000000,0.648015,0.836384,0.995329,0.376855
P3,bimodal_asym,off_axis,A,21,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,21,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,21,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,21,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,22,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,22,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,22,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,22,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,22,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,23,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,23,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,23,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,23,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,23,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,24,0.196699,0.867648,0.836384,0.995329,0.756888
P3,bimodal_asym,off_axis,A,24,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,24,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,24,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,24,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,25,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,25,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,25,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,25,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,25,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,26,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,26,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,26,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,26,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,26,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,27,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,27,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,27,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,27,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,27,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,28,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,28,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,28,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,28,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,28,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,29,0.000000,0.648015,0.836384,0.995329,0.376855
P3,bimodal_asym,off_axis,A,29,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,29,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,29,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,29,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,30,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,30,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,30,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,30,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,30,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,31,0.000000,0.818264,0.836384,0.995329,0.694906
P3,bimodal_asym,off_axis,A,31,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,31,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,31,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,31,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,32,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,32,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,32,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,32,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,32,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,33,0.066731,0.846991,0.836384,0.995329,0.682779
P3,bimodal_asym,off_axis,A,33,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,33,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,33,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,33,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,34,0.316151,0.886635,0.836384,0.995329,0.713344
P3,bimodal_asym,off_axis,A,34,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,34,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,34,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,34,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,35,0.257621,0.877332,0.836384,0.995329,0.759322
P3,bimodal_asym,off_axis,A,35,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,35,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,35,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,35,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,36,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,36,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,36,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,36,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,36,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,37,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,37,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,37,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,37,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,37,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,38,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,38,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,38,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,38,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,38,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,39,0.333909,0.889457,0.836384,0.995329,0.674406
P3,bimodal_asym,off_axis,A,39,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,39,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,39,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,39,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,40,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,40,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,40,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,40,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,40,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,41,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,41,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,41,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,41,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,41,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,42,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,42,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,42,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,42,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,42,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,43,0.000000,0.648015,0.836384,0.995329,0.376855
P3,bimodal_asym,off_axis,A,43,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,43,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,43,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,43,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,44,0.000000,0.804692,0.836384,0.995329,0.673691
P3,bimodal_asym,off_axis,A,44,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,44,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,44,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,44,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,45,0.117632,0.855081,0.836384,0.995329,0.728202
P3,bimodal_asym,off_axis,A,45,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,45,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,45,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,45,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,46,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,46,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,46,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,46,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,46,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,47,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,47,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,47,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,47,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,47,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,48,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,48,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,48,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,48,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,48,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,49,0.031448,0.841383,0.836384,0.995329,0.732753
P3,bimodal_asym,off_axis,A,49,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,49,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,49,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,49,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,50,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,50,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,50,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,50,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,50,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,51,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,51,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,51,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,51,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,51,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,52,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,52,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,52,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,52,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,52,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,53,0.000000,0.822384,0.836384,0.995329,0.684958
P3,bimodal_asym,off_axis,A,53,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,53,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,53,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,53,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,54,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,54,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,54,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,54,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,54,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,55,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,55,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,55,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,55,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,55,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,56,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,56,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,56,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,56,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,56,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,57,0.247607,0.875740,0.836384,0.995329,0.780798
P3,bimodal_asym,off_axis,A,57,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,57,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,57,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,57,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,58,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,58,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,58,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,58,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,58,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,59,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,59,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,59,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,59,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,59,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,60,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,60,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,60,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,60,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,60,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,61,0.000000,0.648015,0.836384,0.995329,0.376855
P3,bimodal_asym,off_axis,A,61,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,61,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,61,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,61,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,62,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,62,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,62,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,62,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,62,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,63,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,63,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,63,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,63,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,63,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,64,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,A,64,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,64,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,64,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,64,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,65,0.000000,0.813441,0.836384,0.995329,0.723040
P3,bimodal_asym,off_axis,A,65,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,65,0.500178,0.915885,0.836384,0.995329,0.846403
P3,bimodal_asym,off_axis,C_PP,65,0.500178,0.915885,0.836384,0.995329,0.846403
P3,bimodal_asym,off_axis,D,65,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,66,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,66,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,66,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,66,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,66,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,67,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,67,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,67,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,67,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,67,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,68,0.178776,0.864800,0.836384,0.995329,0.707082
P3,bimodal_asym,off_axis,A,68,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,68,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,68,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,68,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,69,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,69,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,69,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,69,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,69,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,70,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,70,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,70,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,70,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,70,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,71,0.000000,0.765154,0.836384,0.995329,0.461179
P3,bimodal_asym,off_axis,A,71,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,71,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,71,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,71,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,72,0.000000,0.826597,0.836384,0.995329,0.613828
P3,bimodal_asym,off_axis,A,72,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,72,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,72,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,72,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,73,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,A,73,0.547264,0.923369,0.836384,0.995329,0.764910
P3,bimodal_asym,off_axis,C_CN,73,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,C_PP,73,0.756239,0.956584,0.836384,0.995329,0.893041
P3,bimodal_asym,off_axis,D,73,1.000000,0.995329,0.836384,0.995329,0.832552
P3,bimodal_asym,off_axis,Z,74,0.146343,0.859645,0.836384,0.995329,0.745151
