date,ticker,open,high,low,close
2024-04-01,MSFT,416.6389,420.511,414.9388,417.2482
2024-04-01,NFLX,60.8,61.511,60.557,61.431
2024-04-01,NVDA,90.143,92.0657,89.0499,90.2069
2024-04-01,PEP,161.6729,162.2806,158.984,159.2879
2024-04-01,PFE,23.9593,24.0543,23.804,23.9248
2024-04-01,PG,152.5189,152.7923,150.6523,151.3876
2024-04-01,SPY,511.3844,511.9213,508.5923,509.7541
2024-04-01,TSLA,176.17,176.75,170.21,175.22
2024-04-01,UNH,473.3394,474.5935,467.816,468.7733
2024-04-01,V,275.6452,276.1663,272.1352,273.6002
2024-04-01,WMT,58.9978,59.438,58.626,58.6945
2024-04-01,XOM,108.1344,108.9054,107.1776,108.6732
2024-04-02,AAPL,167.4009,167.6583,166.5593,167.1632
2024-04-02,AMD,179.47,180.1,174.83,178.7
2024-04-02,AMZN,179.07,180.79,178.38,180.69
2024-04-02,BAC,35.3117,35.682,35.2832,35.4161
2024-04-02,COST,711.1456,711.1456,699.6883,702.5526
2024-04-02,CSCO,47.0279,47.1502,46.2654,46.4631
2024-04-02,CVX,145.4734,146.5369,144.5372,145.228
2024-04-02,DIS,117.8368,121.0812,117.778,120.3853
2024-04-02,GOOGL,152.1508,153.3403,150.8127,153.2015
2024-04-02,GS,391.9904,394.3095,389.0129,391.4274
2024-04-02,HD,344.3056,346.5348,342.8509,342.8887
2024-04-02,INTC,43.4765,43.6249,43.0509,43.4864
2024-04-02,JNJ,146.7471,147.9281,146.166,147.8343
2024-04-02,JPM,189.0913,190.4162,188.7959,189.5393
2024-04-02,KO,57.041,57.3052,56.7202,56.7579
2024-04-02,MA,470.7436,474.1387,470.0824,473.1715
2024-04-02,MCD,265.3717,265.8267,262.955,263.2298
2024-04-02,META,481.8335,494.1798,481.3865,494.0209
2024-04-02,MRK,121.9259,122.5444,121.1574,122.1602
2024-04-02,MSFT,412.8651,415.096,410.6343,414.1722
2024-04-02,NFLX,61.1,61.503,60.551,61.421
2024-04-02,NVDA,88.2952,89.9384,87.4686,89.2975
2024-04-02,PEP,159.251,160.1074,157.7961,157.8698
2024-04-02,PFE,23.7954,23.9507,23.6573,23.7781
2024-04-02,PG,150.5014,151.5102,150.5014,151.3782
2024-04-02,SPY,505.9272,506.6496,504.209,506.513
2024-04-02,TSLA,164.75,167.69,163.43,166.63
2024-04-02,UNH,439.9596,443.8652,430.3869,438.562
2024-04-02,V,273.3249,274.6325,272.322,273.7575
2024-04-02,WMT,58.5967,58.7923,57.5989,57.8728
2024-04-02,XOM,109.5371,111.0976,108.989,110.8004
2024-04-03,AAPL,167.1137,168.985,166.9058,167.9652
2024-04-03,AMD,177.54,182.05,176.7,180.77
2024-04-03,AMZN,179.9,182.87,179.8,182.41
2024-04-03,BAC,35.5111,36.0998,35.3877,35.5491
2024-04-03,COST,701.2489,702.0687,688.6952,697.0117
2024-04-03,CSCO,46.3112,46.7098,46.1784,46.2543
2024-04-03,CVX,145.5188,146.2914,145.1735,145.8279
2024-04-03,DIS,119.8462,121.238,116.0333,116.6214
2024-04-03,GOOGL,152.2499,153.7169,151.3876,153.5583
2024-04-03,GS,392.2386,397.6116,392.2386,395.1016
2024-04-03,HD,341.9441,342.322,339.1103,339.9605
2024-04-03,INTC,40.9726,41.22,39.8048,39.9137
2024-04-03,JNJ,147.8905,148.1342,144.5726,144.582
2024-04-03,JPM,189.7108,190.2065,188.4337,189.0055
2024-04-03,KO,56.6635,56.9844,56.4088,56.456
2024-04-03,MA,474.1683,476.991,470.9805,471.1877
2024-04-03,MCD,262.121,263.4383,260.7751,261.1448
2024-04-03,META,495.5704,503.8245,495.3916,503.3278
2024-04-03,MRK,122.1602,123.9877,121.298,121.7385
2024-04-03,MSFT,412.4917,415.9608,411.8627,413.1992
2024-04-03,NFLX,61.275,63.041,61.15,63.008
2024-04-03,NVDA,88.3312,90.2179,88.2473,88.8103
2024-04-03,PEP,156.5438,157.391,155.3467,156.2491
2024-04-03,PFE,23.7436,23.9507,23.476,23.4933
2024-04-03,PG,151.4347,151.6704,146.7681,147.2112
2024-04-03,SPY,505.4196,508.5729,505.3708,507.0694
2024-04-03,TSLA,164.02,168.82,163.28,168.38
2024-04-03,UNH,442.257,443.0706,436.0826,440.0935
2024-04-03,V,275.7632,275.7632,271.9091,272.3023
2024-04-03,WMT,58.088,58.2054,57.6576,58.1369
2024-04-03,XOM,110.9862,111.237,110.2895,110.819
2024-04-04,AAPL,168.5989,170.2127,167.1435,167.1435
2024-04-04,AMD,182.92,183.02,165.65,165.83
2024-04-04,AMZN,184.0,185.1,180.0,180.0
2024-04-04,BAC,35.7959,36.0428,35.0079,35.0553
2024-04-04,COST,700.0537,708.3108,695.5596,696.2115
2024-04-04,CSCO,46.5864,47.023,45.59,45.6564
2024-04-04,CVX,146.1551,147.2004,145.2644,146.0551
2024-04-04,DIS,116.8566,117.8074,114.6414,114.7689
2024-04-04,GOOGL,152.1508,153.4097,149.1276,149.2069
2024-04-04,GS,398.919,399.8734,387.1805,387.7054
2024-04-04,HD,342.5203,344.7779,337.1361,337.8634
2024-04-04,INTC,40.171,40.359,39.2902,39.3199
2024-04-04,JNJ,145.5662,145.7443,142.8481,142.9325
2024-04-04,JPM,190.9229,191.431,187.4717,187.5675
2024-04-04,KO,56.7013,56.7579,55.8332,55.9558
2024-04-04,MA,473.7045,475.6685,462.8777,463.6376
2024-04-04,MCD,261.8082,261.8082,255.8184,255.9795
2024-04-04,META,512.9426,526.4312,507.1419,507.4797
2024-04-04,MRK,122.61,122.7131,119.3393,119.6392
2024-04-04,MSFT,417.661,421.2775,410.3689,410.6736
2024-04-04,NFLX,63.321,63.8,61.658,61.714
2024-04-04,NVDA,90.2498,90.4774,85.7316,85.7566
2024-04-04,PEP,157.3909,158.1829,155.9268,156.2215
2024-04-04,PFE,23.571,23.6486,22.9927,23.0013
2024-04-04,PG,147.8994,148.0879,146.5135,146.5512
2024-04-04,SPY,511.0818,511.4235,500.5775,500.8801
2024-04-04,TSLA,170.07,177.19,168.01,171.11
2024-04-04,UNH,441.1274,441.989,432.6078,435.9199
2024-04-04,V,273.6788,274.3867,268.9595,269.3921
2024-04-04,WMT,58.2445,58.5087,58.0,58.2054
2024-04-04,XOM,110.5867,111.3577,110.2059,111.2091
2024-04-05,AAPL,167.9058,168.6979,167.2722,167.8959
2024-04-05,AMD,168.1,172.69,165.58,170.42
2024-04-05,AMZN,182.38,186.27,181.97,185.07
2024-04-05,BAC,34.9509,35.4541,34.8749,35.2357
2024-04-05,COST,697.3574,708.074,697.3377,704.9429
2024-04-05,CSCO,45.5141,46.1879,45.4476,46.074
2024-04-05,CVX,146.6368,147.4003,145.3007,146.8822
2024-04-05,DIS,114.2886,116.5038,113.9945,116.0333
2024-04-05,GOOGL,148.7113,152.0715,148.2851,151.1596
2024-04-05,GS,388.0013,390.4635,383.1436,389.4424
2024-04-05,HD,337.8634,339.422,336.2954,338.0429
2024-04-05,INTC,38.9438,39.0526,38.1124,38.3104
2024-04-05,JNJ,142.492,143.4105,142.0983,142.8294
2024-04-05,JPM,188.0565,189.9355,187.0498,189.2932
2024-04-05,KO,55.9087,56.3144,55.5878,56.154
2024-04-05,MA,467.8124,473.0531,466.3616,470.9213
2024-04-05,MCD,255.3445,256.4818,252.4444,252.7571
2024-04-05,META,513.3797,527.1265,510.9461,523.7891
2024-04-05,MRK,119.6298,120.5201,119.0207,119.9485
2024-04-05,MSFT,412.7668,419.1547,411.106,418.1818
2024-04-05,NFLX,62.492,63.791,62.271,63.618
2024-04-05,NVDA,86.7159,88.3282,85.7776,87.856
2024-04-05,PEP,155.9913,156.5161,154.7665,155.7518
2024-04-05,PFE,22.9236,23.0445,22.7424,23.0099
2024-04-05,PG,146.4004,148.0691,145.8348,147.1641
2024-04-05,SPY,502.2371,508.075,501.7977,506.1127
2024-04-05,TSLA,169.08,170.86,160.51,164.9
2024-04-05,UNH,431.4304,438.1887,430.7794,436.2646
2024-04-05,V,271.4568,273.2855,270.4048,272.4793
2024-04-05,WMT,58.2543,58.7337,58.1956,58.5478
2024-04-05,XOM,111.4506,113.4664,111.1348,112.7418
2024-04-08,AAPL,167.3514,167.5197,166.5692,166.7771
2024-04-08,AMD,168.2,171.66,166.82,169.9
2024-04-08,AMZN,186.9,187.29,184.81,185.19
2024-04-08,BAC,35.3212,35.682,35.2547,35.606
2024-04-08,COST,704.7355,707.3332,702.128,703.0564
2024-04-08,CSCO,45.7323,46.1784,45.7039,45.7798
2024-04-08,CVX,146.9277,147.7002,145.7279,146.5823
2024-04-08,DIS,115.6804,116.1705,114.5042,115.0237
2024-04-08,GOOGL,151.4372,153.9053,151.2687,153.489
2024-04-08,GS,390.4254,393.6988,388.9461,391.7996
2024-04-08,HD,338.2319,342.4825,337.4667,341.9913
2024-04-08,INTC,38.2411,38.4588,37.5186,37.5879
2024-04-08,JNJ,142.4544,143.4386,142.0514,142.0795
2024-04-08,JPM,189.4562,190.76,189.4562,190.2806
2024-04-08,KO,56.0502,56.1163,55.7388,55.9275
2024-04-08,MA,470.8323,474.0739,468.7371,473.2537
2024-04-08,MCD,253.2784,254.6527,251.98,253.5817
2024-04-08,META,525.7162,527.9112,515.3961,515.7537
2024-04-08,MRK,119.6205,119.8829,117.971,118.6083
2024-04-08,MSFT,417.8379,419.9115,416.0001,417.2679
2024-04-08,NFLX,63.639,63.9,62.811,62.841
2024-04-08,NVDA,88.5468,88.6765,86.5822,86.9825
2024-04-08,PEP,155.761,156.5898,155.3835,156.157
2024-04-08,PFE,22.9582,23.148,22.8891,22.9409
2024-04-08,PG,147.0415,147.7297,146.7209,147.1075
2024-04-08,SPY,506.8156,507.8211,505.5856,506.3958
2024-04-08,TSLA,169.34,174.5,167.79,172.98
2024-04-08,UNH,436.4847,437.6621,434.2064,436.5134
2024-04-08,V,271.6043,273.3052,270.5228,273.0889
2024-04-08,WMT,58.3032,58.7337,58.1271,58.4793
2024-04-08,XOM,112.4724,113.0855,111.6643,111.9801
2024-04-09,AAPL,167.0247,168.391,166.6781,167.985
2024-04-09,AMD,170.21,171.6,167.29,170.78
2024-04-09,AMZN,187.24,187.34,184.2,185.67
2024-04-09,BAC,35.6155,35.8624,35.3212,35.8244
2024-04-09,COST,707.4317,710.2072,698.2856,709.7529
2024-04-09,CSCO,46.3492,47.6398,46.0455,47.4595
2024-04-09,CVX,147.1095,147.7275,145.8461,147.2458
2024-04-09,DIS,115.0531,116.1607,114.5728,115.6314
2024-04-09,GOOGL,154.7181,157.1664,153.826,155.2236
2024-04-09,GS,392.7253,394.3572,388.4689,391.9618
2024-04-09,HD,343.4839,344.2584,338.8553,341.3963
2024-04-09,INTC,37.6572,38.1817,36.9446,37.9343
2024-04-09,JNJ,142.0421,142.9606,141.4703,142.7356
2024-04-09,JPM,189.8876,190.6641,186.8581,189.0056
2024-04-09,KO,56.1257,56.371,55.7954,56.3522
2024-04-09,MA,472.3839,473.2932,462.3624,466.6418
2024-04-09,MCD,252.3117,255.5815,251.6293,255.3635
2024-04-09,META,518.7135,522.329,503.3278,513.4194
2024-04-09,MRK,118.6271,119.0207,117.6243,118.7489
2024-04-09,MSFT,419.0859,420.3635,414.349,418.9287
2024-04-09,NFLX,63.199,63.199,61.563,61.82
2024-04-09,NVDA,87.2909,87.4836,82.8786,85.2065
2024-04-09,PEP,156.7555,157.2068,155.3743,157.1055
2024-04-09,PFE,23.1049,23.6659,23.0013,23.1135
2024-04-09,PG,147.3243,147.7768,146.787,147.692
2024-04-09,SPY,508.1335,508.3776,502.1296,506.9816
2024-04-09,TSLA,172.91,179.22,171.92,176.88
2024-04-09,UNH,434.8669,440.1127,433.1247,440.0744
2024-04-09,V,272.9611,273.3248,268.7236,272.0664
2024-04-09,WMT,58.5674,58.6652,58.0098,58.4891
2024-04-09,XOM,112.3981,113.0019,111.785,112.5653
2024-04-10,AAPL,167.1236,167.4108,165.4504,166.1138
2024-04-10,AMD,166.71,169.78,164.0,167.14
2024-04-10,AMZN,182.77,186.27,182.67,185.95
2024-04-10,BAC,35.3022,35.3497,34.704,34.799
2024-04-10,COST,702.2562,715.0765,700.2314,713.6938
2024-04-10,CSCO,47.1938,47.2318,46.3207,46.7003
2024-04-10,CVX,147.4367,147.9457,146.346,147.8548
2024-04-10,DIS,114.2886,115.2296,114.0631,114.8669
2024-04-10,GOOGL,154.837,155.2335,153.3205,154.7676
2024-04-10,GS,385.5676,386.9419,379.1544,382.466
2024-04-10,HD,332.3754,334.3779,329.4282,331.1379
2024-04-10,INTC,37.6275,37.8254,36.6378,36.816
2024-04-10,JNJ,142.0233,142.2951,140.3644,140.7768
2024-04-10,JPM,187.4717,188.9289,186.1583,187.395
2024-04-10,KO,55.9747,56.0408,55.3802,55.5973
2024-04-10,MA,464.6751,468.8458,463.3706,463.6868
2024-04-10,MCD,253.0225,254.937,251.2597,254.6337
2024-04-10,META,505.8606,519.0412,502.3941,516.3297
2024-04-10,MRK,117.9523,119.0207,117.1932,118.7864
2024-04-10,MSFT,414.9093,416.7176,412.4622,415.9608
2024-04-10,NFLX,61.097,62.014,60.934,61.858
2024-04-10,NVDA,83.781,87.249,83.5644,86.8886
2024-04-10,PEP,156.1478,156.2031,154.4903,155.5769
2024-04-10,PFE,22.8891,22.9495,22.5784,22.7165
2024-04-10,PG,146.7398,148.5593,146.7398,148.2388
2024-04-10,SPY,501.2804,503.8967,499.9234,501.9052
2024-04-10,TSLA,173.04,174.93,170.01,171.76
2024-04-10,UNH,436.0252,439.1363,430.5592,430.8177
2024-04-10,V,270.7883,272.1648,269.5101,269.8641
2024-04-10,WMT,58.3228,59.438,58.0978,59.301
2024-04-10,XOM,112.6025,113.7636,112.1473,113.5128
2024-04-11,AAPL,166.6682,173.7175,166.49,173.3017
2024-04-11,AMD,167.55,170.95,166.55,170.5
2024-04-11,AMZN,186.74,189.77,185.51,189.05
2024-04-11,BAC,34.8939,34.8939,34.2293,34.5141
2024-04-11,COST,722.5041,724.7659,715.2445,723.3436
2024-04-11,CSCO,46.8047,47.0609,46.501,47.004
2024-04-11,CVX,148.7183,148.7183,145.2462,147.1458
2024-04-11,DIS,115.259,115.9353,114.0631,114.8277
2024-04-11,GOOGL,155.5309,158.2765,155.0848,158.0089
2024-04-11,GS,382.1988,383.1436,376.8163,379.3358
2024-04-11,HD,331.5913,332.4131,326.6322,328.1247
2024-04-11,INTC,37.0436,37.2811,36.6972,37.2415
2024-04-11,JNJ,141.3391,141.4047,139.0803,139.4552
2024-04-11,JPM,187.9031,188.4495,185.2571,187.3566
2024-04-11,KO,55.8143,56.0219,55.4746,55.7199
2024-04-11,MA,462.8072,464.853,458.765,462.8369
2024-04-11,MCD,255.4204,255.7805,253.1931,254.5863
2024-04-11,META,517.601,520.3325,513.8067,519.6372
2024-04-11,MRK,118.5989,119.1519,117.5774,118.2241
2024-04-11,MSFT,418.4766,421.9654,415.0763,420.5502
2024-04-11,NFLX,62.442,63.166,61.724,62.878
2024-04-11,NVDA,87.269,90.5822,86.7758,90.4595
2024-04-11,PEP,156.1938,156.424,154.4903,155.0336
2024-04-11,PFE,22.7424,22.8287,22.5525,22.7338
2024-04-11,PG,148.5311,148.5782,146.853,146.9189
2024-04-11,SPY,503.4281,507.1378,499.9137,505.693
2024-04-11,TSLA,172.55,175.88,168.51,174.6
2024-04-11,UNH,431.1431,431.5069,422.6139,422.8436
2024-04-11,V,269.3922,271.8305,267.6028,271.0439
2024-04-11,WMT,59.4282,59.5652,58.763,58.7826
2024-04-11,XOM,113.968,113.968,111.785,113.132
2024-04-12,AAPL,172.5294,176.5887,172.4799,174.7967
2024-04-12,AMD,164.53,165.7,161.82,163.28
2024-04-12,AMZN,187.72,188.38,185.08,186.13
2024-04-12,BAC,34.0014,34.2673,33.7355,33.9824
2024-04-12,COST,719.0472,723.887,717.6052,722.3165
2024-04-12,CSCO,46.7003,46.7193,45.9696,46.017
2024-04-12,CVX,147.5094,148.9455,143.6465,144.4827
2024-04-12,DIS,114.0827,114.3866,111.4755,111.7499
2024-04-12,GOOGL,156.5716,158.8118,155.7588,156.3437
2024-04-12,GS,374.9075,376.1005,369.4486,371.7104
2024-04-12,HD,326.9439,326.9439,322.5893,323.874
2024-04-12,INTC,36.3112,36.3211,35.2325,35.3216
2024-04-12,JNJ,138.771,139.7177,137.9181,138.2649
2024-04-12,JPM,180.5403,181.1251,174.9991,175.2388
2024-04-12,KO,55.6256,55.6822,54.8518,54.9934
2024-04-12,MA,460.5539,464.0327,456.7093,459.9411
2024-04-12,MCD,253.9134,254.2167,252.6529,253.4206
2024-04-12,META,514.2636,516.6872,505.9003,508.453
2024-04-12,MRK,119.0582,119.1238,117.24,117.8398
2024-04-12,MSFT,416.7372,417.8477,412.531,414.6243
2024-04-12,NFLX,62.823,63.312,61.892,62.283
2024-04-12,NVDA,89.544,90.0192,87.3788,88.0337
2024-04-12,PEP,154.4166,155.1717,154.0759,154.7942
2024-04-12,PFE,22.6561,22.7165,22.2936,22.3195
2024-04-12,PG,146.3344,147.0415,145.8819,146.4381
2024-04-12,SPY,502.1492,503.5647,496.9849,498.7128
2024-04-12,TSLA,172.34,173.81,170.36,171.05
2024-04-12,UNH,421.5227,423.3415,417.7319,420.4314
2024-04-12,V,270.916,272.3417,269.4511,271.3192
2024-04-12,WMT,58.6945,59.3989,58.6456,58.8315
2024-04-12,XOM,114.2095,114.9526,111.1626,111.8129
2024-04-15,AAPL,173.6185,174.8759,170.7869,170.975
2024-04-15,AMD,164.43,164.44,158.76,160.32
2024-04-15,AMZN,187.43,188.69,183.0,183.62
2024-04-15,BAC,34.4951,34.9034,33.9539,34.1343
2024-04-15,COST,726.3858,731.8873,709.1208,709.4468
2024-04-15,CSCO,47.1843,47.2507,45.7418,45.7798
2024-04-15,CVX,145.3734,145.8733,143.0284,143.2374
2024-04-15,DIS,112.6027,113.2594,110.5345,110.7109
2024-04-15,GOOGL,157.4638,157.8404,153.2313,153.4989
2024-04-15,GS,388.4212,394.0233,380.4906,382.5806
2024-04-15,HD,326.7551,326.9062,318.5087,319.2077
2024-04-15,INTC,35.6679,36.3211,35.5195,35.9352
2024-04-15,JNJ,139.0616,140.1113,138.1243,138.3305
2024-04-15,JPM,176.8781,179.7159,174.6732,175.3347
2024-04-15,KO,55.3047,55.4935,54.7669,54.8613
2024-04-15,MA,464.7443,465.4954,453.0723,454.4164
2024-04-15,MCD,253.866,254.4916,252.1506,252.3212
2024-04-15,META,513.2406,515.0385,493.9315,496.8617
2024-04-15,MRK,118.7302,119.7892,117.9617,118.2616
2024-04-15,MSFT,419.2432,419.4594,406.3003,406.5067
2024-04-15,NFLX,63.017,63.017,60.387,60.715
2024-04-15,NVDA,88.9441,90.4565,85.7806,85.8524
2024-04-15,PEP,155.8163,155.9452,152.888,153.7352
2024-04-15,PFE,22.3626,22.587,22.2245,22.3626
2024-04-15,PG,147.4657,147.8428,146.4381,146.5512
2024-04-15,SPY,502.8912,503.0571,491.6155,492.4649
2024-04-15,TSLA,170.24,170.69,161.38,161.48
2024-04-15,UNH,423.1117,429.1903,423.1021,426.5866
2024-04-15,V,273.2167,273.2363,265.7936,266.7178
2024-04-15,WMT,59.1934,59.3793,58.6065,58.626
2024-04-15,XOM,112.4817,113.0391,110.9583,111.1719
2024-04-16,AAPL,170.0443,172.0344,166.5989,167.6979
2024-04-16,AMD,162.28,164.88,161.67,163.46
2024-04-16,AMZN,183.27,184.83,182.26,183.32
2024-04-16,BAC,34.2768,34.3432,32.4252,32.9285
2024-04-16,COST,709.4664,713.6148,703.3723,707.165
2024-04-16,CSCO,45.9981,46.036,45.4002,45.4761
2024-04-16,CVX,142.9739,143.4374,141.2651,142.0468
2024-04-16,DIS,110.5835,112.2302,110.2895,111.6225
2024-04-16,GOOGL,152.8347,154.2819,152.0814,153.0429
2024-04-16,GS,385.9876,386.4839,377.1407,378.744
2024-04-16,HD,318.1591,319.3776,314.513,316.2794
2024-04-16,INTC,35.8956,36.1331,35.3908,35.8857
2024-04-16,JNJ,135.9124,137.0746,134.394,135.3875
2024-04-16,JPM,175.3442,175.5935,172.2285,173.331
2024-04-16,KO,54.9651,55.0877,54.6631,54.7858
2024-04-16,MA,454.624,457.9645,453.6357,454.4461
2024-04-16,MCD,252.2264,253.0414,251.2976,251.5629
2024-04-16,META,494.7559,501.3711,493.7627,496.3948
2024-04-16,MRK,118.6083,118.8332,117.1744,117.2026
2024-04-16,MSFT,407.4207,411.1846,406.5952,407.4305
2024-04-16,NFLX,60.75,62.245,60.75,61.752
2024-04-16,NVDA,86.2837,87.9658,85.9153,87.264
2024-04-16,PEP,153.8088,155.1717,153.6799,154.2416
2024-04-16,PFE,22.285,22.4317,22.1641,22.1728
2024-04-16,PG,146.9284,147.956,146.7587,147.0226
2024-04-16,SPY,492.9433,494.4662,490.2781,491.5668
2024-04-16,TSLA,156.74,158.19,153.75,157.11
2024-04-16,UNH,456.3958,459.2484,445.7031,448.8525
2024-04-16,V,265.9903,269.52,265.6266,266.7867
2024-04-16,WMT,58.7239,58.9782,58.4793,58.538
2024-04-16,XOM,111.0605,111.6736,109.5371,110.2523
2024-04-17,AAPL,167.9256,168.9553,166.3316,166.3316
2024-04-17,AMD,163.97,164.45,153.88,154.02
2024-04-17,AMZN,184.31,184.57,179.82,181.28
2024-04-17,BAC,33.1279,33.9444,32.9949,33.4507
2024-04-17,COST,714.1088,714.8989,702.2564,706.3948
2024-04-17,CSCO,45.552,45.8177,45.2768,45.3527
2024-04-17,CVX,141.7832,143.3465,141.465,142.1558
2024-04-17,DIS,111.7401,111.946,110.6521,110.7011
2024-04-17,GOOGL,154.2522,155.6994,153.2214,154.1035
2024-04-17,GS,384.0311,388.5357,382.8668,385.4722
2024-04-17,HD,318.1214,318.5653,313.5495,314.3902
2024-04-17,INTC,35.7273,35.757,35.0049,35.3117
2024-04-17,JNJ,135.903,136.2873,134.5346,135.6874
2024-04-17,JPM,173.8774,174.8841,171.7971,172.6407
2024-04-17,KO,54.9934,55.2576,54.8235,55.2104
2024-04-17,MA,457.3616,457.9941,452.7956,454.7821
2024-04-17,MCD,252.5771,256.0079,251.6483,255.8468
2024-04-17,META,499.7124,499.772,483.8598,490.8425
2024-04-17,MRK,117.7742,118.2616,116.8745,117.4931
2024-04-17,MSFT,410.0544,411.6563,403.2538,404.7377
2024-04-17,NFLX,62.097,62.097,60.771,61.369
2024-04-17,NVDA,88.1874,88.6216,83.805,83.8898
2024-04-17,PEP,155.7058,156.2675,154.8955,156.0649
2024-04-17,PFE,22.1728,22.1728,21.8016,21.9397
2024-04-17,PG,147.3526,148.1257,146.8247,147.9748
2024-04-17,SPY,494.0268,494.1928,487.2615,488.6575
2024-04-17,TSLA,157.64,158.33,153.78,155.45
2024-04-17,UNH,458.1476,467.1459,454.3089,458.5209
2024-04-17,V,268.7039,269.3922,266.9342,268.1042
2024-04-17,WMT,58.8413,59.1152,58.2739,58.3521
2024-04-17,XOM,110.1223,110.8654,108.7939,110.1966
2024-04-18,AAPL,166.3613,166.9653,164.896,165.3811
2024-04-18,AMD,155.51,156.96,152.32,155.08
2024-04-18,AMZN,181.47,182.39,178.65,179.22
2024-04-18,BAC,33.745,34.1723,33.4032,33.9634
2024-04-18,COST,706.3948,710.1086,700.8439,702.5032
2024-04-18,CSCO,45.9411,45.9411,45.4382,45.6564
2024-04-18,CVX,142.8284,143.6465,142.1467,143.2193
2024-04-18,DIS,110.9364,111.9852,109.966,110.2012
2024-04-18,GOOGL,153.9747,155.5606,153.261,154.6388
2024-04-18,GS,386.9801,389.2419,384.0407,384.7087
2024-04-18,HD,317.054,318.282,312.9733,314.4469
2024-04-18,INTC,35.0543,35.2919,34.4111,34.6783
2024-04-18,JNJ,135.8842,136.6528,134.1503,136.5966
2024-04-18,JPM,173.6186,175.7853,172.5353,173.7624
2024-04-18,KO,55.3142,55.6539,55.2387,55.5878
2024-04-18,MA,455.1181,456.5116,448.4964,449.3859
2024-04-18,MCD,256.823,257.1168,254.8043,256.823
2024-04-18,META,496.4544,508.761,495.6797,498.4211
2024-04-18,MRK,117.6337,117.6337,116.6777,117.3619
2024-04-18,MSFT,403.5486,404.7869,396.9838,397.2983
2024-04-18,NFLX,61.21,62.133,60.543,61.056
2024-04-18,NVDA,84.8232,86.0411,82.2596,84.5247
2024-04-18,PEP,156.6358,159.0116,156.6358,158.6341
2024-04-18,PFE,21.8793,21.9742,21.7757,21.9138
2024-04-18,PG,148.342,149.566,147.9815,149.2434
2024-04-18,SPY,490.0536,492.1525,486.7149,487.652
2024-04-18,TSLA,151.25,152.2,148.7,149.93
2024-04-18,UNH,465.3558,480.5476,465.2027,472.1046
2024-04-18,V,267.9862,268.5564,265.3217,266.8063
2024-04-18,WMT,58.5282,58.6358,57.9315,57.9706
2024-04-18,XOM,110.5403,111.2091,109.5835,110.0944
2024-04-19,AAPL,164.5594,164.7475,162.4505,163.3614
2024-04-19,AMD,151.59,154.25,145.29,146.64
2024-04-19,AMZN,178.74,179.0,173.44,174.63
2024-04-19,BAC,34.2768,35.2452,34.2388,35.1028
2024-04-19,COST,704.2613,706.0787,693.367,700.7846
2024-04-19,CSCO,45.9221,45.9601,45.5805,45.8557
2024-04-19,CVX,144.2918,146.1096,143.7464,145.4279
2024-04-19,DIS,109.5053,110.4855,108.878,110.3777
2024-04-19,GOOGL,154.8271,154.9857,150.9614,152.7357
2024-04-19,GS,385.6154,389.3755,384.6133,385.5581
2024-04-19,HD,316.166,317.2618,314.154,316.78
2024-04-19,INTC,34.7673,34.7673,33.8271,33.8469
2024-04-19,JNJ,136.9808,138.8366,135.4718,138.6304
2024-04-19,JPM,174.8649,178.2011,173.9158,178.1244
2024-04-19,KO,55.7671,56.9561,55.6728,56.7768
2024-04-19,MA,453.5269,454.4856,447.3005,450.0678
2024-04-19,MCD,257.7992,257.9982,256.3492,257.7802
2024-04-19,META,499.4143,499.4143,472.5266,477.8307
2024-04-19,MRK,117.7555,118.196,117.0432,117.8773
2024-04-19,MSFT,397.0625,398.4875,390.9104,392.2371
2024-04-19,NFLX,56.788,57.9,55.216,55.504
2024-04-19,NVDA,83.0064,84.1783,75.4754,76.0684
2024-04-19,PEP,158.6433,160.4758,158.2013,160.3468
2024-04-19,PFE,21.9138,22.4403,21.8793,22.4403
2024-04-19,PG,147.0516,150.0879,145.6663,150.0499
2024-04-19,SPY,487.5739,488.5697,482.1265,483.3956
2024-04-19,TSLA,148.97,150.94,146.22,147.05
2024-04-19,UNH,475.7613,485.6212,474.3829,479.7148
2024-04-19,V,266.9047,267.4258,263.7782,265.2431
2024-04-19,WMT,58.1565,58.3717,57.6869,58.2347
2024-04-19,XOM,110.6889,112.3331,110.4938,111.3577
2024-04-22,AAPL,163.8762,165.5989,163.1337,164.193
2024-04-22,AMD,148.15,149.89,145.63,148.64
2024-04-22,AMZN,176.94,178.87,174.56,177.23
2024-04-22,BAC,35.1313,35.9953,35.0079,35.8244
2024-04-22,COST,706.0687,709.4269,697.4856,706.6614
2024-04-22,CSCO,46.017,46.1119,45.552,45.6849
2024-04-22,CVX,145.3825,147.8821,144.01,147.1731
2024-04-22,DIS,110.858,111.3873,109.5347,109.77
2024-04-22,GOOGL,152.9537,156.2544,152.7059,154.9064
2024-04-22,GS,388.3639,398.9,386.1021,398.2987
2024-04-22,HD,319.4816,320.6434,315.2214,317.4885
2024-04-22,INTC,34.0647,34.2131,33.7282,34.0548
2024-04-22,JNJ,139.1928,140.8424,138.0587,139.7645
2024-04-22,JPM,178.3066,182.2756,178.297,181.5853
2024-04-22,KO,56.7485,57.2108,56.3522,57.1353
2024-04-22,MA,452.1531,455.3553,449.8108,451.4119
2024-04-22,MCD,259.4483,262.0546,258.093,261.1827
2024-04-22,META,486.4224,488.697,470.2123,478.4862
