sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
daa2b297a35518e2b4b649919e49d65f1f7ca463,101,35,14,9776,0,0,0,0,0,0
0797c61fd541f92f66e409dbf9515ca287af28d2,101,35,14,9776,0,0,0,0,2,2
1ca1c52e698b13d3d5cc0755a6450306d880b933,101,35,14,9776,0,0,0,0,1,1
8149e9fe54c36951290f198e90d83c8a0498289c,101,35,14,9778,0,0,0,0,3,1
1b417634721ec377abb7f17bc1f215e07202c2f7,101,35,14,9778,0,0,0,0,0,0
2d39c0db054e158767ab4a755476844fe40787e7,101,35,14,9778,0,0,0,0,0,0
02eb5a2cd34d36548ebb08528c73ca66c2a398d9,101,35,14,9790,0,0,0,0,13,1
533c384b875166eef837b4e0e45125cf8ad9c6b1,101,35,14,9790,0,0,0,0,0,0
08300621004a76dcacf03ed6538bcf2e592ac521,98,35,14,9790,0,3,0,0,0,0
551a0bf0df2db42413baf4734ad6be37415f25ca,95,35,14,9790,0,3,0,0,0,0
43ed689d97266476871ff38cd45ba551e934ef63,95,35,14,9790,0,0,0,0,0,0
0b013558704edc6b9aeeef566460b28e019052c4,95,35,14,9790,0,0,0,0,0,0
48237afd9d064c639b9c2bcea7e75ab7b717b181,95,35,14,9790,0,0,0,0,0,0
2a7832b5b06d377c7c79d1170b07e41fbd1a5d7c,95,35,14,9790,0,0,0,0,0,0
1f7c88880b2fa56947d844202127782a50e871e7,96,35,14,9790,1,0,0,0,0,0
967a05bfffcb68f97296eda197b062221c2ebc0d,96,35,14,9790,0,0,0,0,0,0
333fa8d3f201f68b82d9e8f26be4987e869fd3bf,96,35,14,9788,0,0,0,0,0,2
799a97d3609c1f8bb6a39521f1c3720b42871ab8,96,35,14,9788,0,0,0,0,0,0
4f6c0187150af09d085c03096504934eb91c7a9e,97,35,14,9788,1,0,0,0,0,0
143150233162d609330941ec2aacde5ed4caa510,97,35,14,9788,0,0,0,0,0,0
2f70990cd3fabf7b05cb9a69b3dab1a43bbf0096,97,35,14,9794,0,0,0,0,8,2
9cd2d33489f95a97fdbb22a977ff4b7f51199702,96,35,14,9794,2,3,0,0,0,0
320a10d142a7cbe224f0dcb1732484fff08cdd8e,94,35,14,9794,0,2,0,0,3,3
03957eb1c2b9a1e5e6d61f5e930d7c5ed7cfe853,94,35,14,9795,0,0,0,0,7,6
28cc1d237b8922a2dcbd1ed95782a7f1751f475b,94,35,14,9795,0,0,0,0,0,0
962c8986ca211ad70b1653e9d6a0e31fa8d8d4f9,94,35,14,9795,0,0,0,0,0,0
9ce669e3ae71f63f064224093c3e21d9c57871ce,94,35,14,9795,0,0,0,0,0,0
d0359c9460eb83759734dd898b1dd633f5477b89,94,35,14,9795,0,0,0,0,1,1
589c4547338b592b1fb77c65663d8aa6fbb7e38b,94,35,14,9799,0,0,0,0,4,0
5035827ba4ca5d0daaf59ee7b55fd3333b34fdc6,94,35,14,9799,0,0,0,0,0,0
d3e0f73354051f824cae563aeae215006158da28,94,35,14,9799,0,0,0,0,0,0
b223291693402bdc2a20e58906eb026325b67f2d,94,35,14,9797,0,0,0,0,3,5
6de4f104cd8813e3fb2fca6c8297211794728cad,94,35,14,9797,0,0,0,0,2,2
c2b307dbefe21177af03f9feb37181a89a799fcc,94,35,14,9797,0,0,0,0,2,2
083aa67a0d3309ebe37eafbe7bfd96c235a019cf,94,35,14,9797,0,0,0,0,0,0
74b72800490901bfa21620b46ed25ac72b2e94b5,94,35,14,9797,0,0,0,0,0,0
8c211a96cdbe9fe320d63d9e1ae15c5c07e179f8,94,35,14,9836,0,0,0,0,40,1
bdc00eb0978dd3cdd43f7cd1f95ced7aa75fab39,94,35,14,9836,0,0,0,0,0,0
913880c45a3a8c3bf6b298e9c38709cd95a9c97c,94,35,14,9836,0,0,0,0,0,0
