sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
1035efc7d6e49a459ec2dcbfab9526a7347d6f2e,221,71,61,16143,0,0,0,0,1,0
070a0c1c759e686ac03e9cdfca64b116665df6d4,221,71,61,16143,0,0,0,0,0,0
5d60cce2429e2c7e11e9acc5ea030464bf169f84,221,71,61,16143,0,0,0,0,1,1
06495e791b59461cb8cf8c0bb3221f7fd4a14da8,221,71,61,16143,0,0,0,0,1,1
7c20611cdded4176cb4d17e3292137b96feec356,221,71,61,16143,0,0,0,0,0,0
8ad9b41850a2d2d74d7702474d13e06e702256af,222,72,62,16175,1,0,1,0,412,380
65de6ccc0fc54790d84d1124f9f1236e0fc7b7d8,222,72,62,16175,0,0,0,0,0,0
f7e33f240ee595349a46bf4eef95e1d9bdfee3da,222,72,62,16175,0,0,0,0,0,0
aa0c9493c67a878b4e67dbe620e0d780cf961d56,222,72,62,16175,0,0,0,0,0,0
3b57c19e3bd6acf729ae40ece710b20f7f5997e7,222,72,62,16175,0,0,0,0,0,0
373f0dd82e68ab7cac7a77344e715dbe68faebd3,222,72,62,16173,0,0,0,0,5,7
7a444c5dab97d640282ec8fc4838bef2c128273f,222,72,62,16181,0,0,0,0,37,29
22987b68173e9bf56cc450cb7aeb93f5480a2660,222,72,62,16196,0,0,0,0,18,3
15a49e72977d7a44ec4f54de7078053fbfb4f3b6,222,72,62,16196,0,0,0,0,0,0
bbb273bb761461ab329f03ff2d9002f6cb81e2a4,222,72,62,15787,0,0,0,0,220,629
f325b8b5be07233747c2968af281552437067215,223,72,62,15787,1,0,0,0,0,0
b2464883ce2cb7fe1b5d48509dd9a3a3ea7aeb01,223,72,62,15787,0,0,0,0,0,0
11798fd01b275b2dbb448c15ecdba0c9a7d973ad,223,72,62,15787,0,0,0,0,0,0
d6b974f821fe37bb782a80e64174ee3180fc5215,223,72,62,15787,0,0,0,0,0,0
0855252f8c07084745fc598579ad40447a26d1f5,223,72,62,15787,0,0,0,0,0,0
28a3eb106c20eb6c3b9064f27f07a2ca89c0a4d7,223,72,62,15787,0,0,0,0,0,0
9b62405f349ae3ec6164d87e801aab2d214cd23a,223,72,62,15787,0,0,0,0,0,0
